,Category,Frame,bpm,bass volume,low midrange volume,high midrange volume,treble volume,average overall loudness,dissonance,timbre,percussiveness,proiminence of pitches,cleanliness of timbre,brightness (normalized),brightness (unnormalized),richness of timbre,average instantaneous loudness,average segment loudness,strength of chords,percentage of frames silent,pitch max to min ratio,pitch ambiguity,disparity b/w highs and lows,noisiness (spectral spread),frequency of 85th percentile,volume variation between frequency levels 1,volume variation between frequency levels 2,strongest frequency,max to mean ratio of volume
96,Coping,96,116.0,0.027936783807052525,0.008714676694782812,0.0029272871055312593,0.00043476335636156635,0.005618356923352824,0.471269714611548,0.09141192522279366,0.023715549045138888,0.46457032590276665,0.30526622674531406,740.0844636846472,11.439745407965448,15.435185185185185,-24.2661775970459,-24.045048065185547,0.49316154089238906,0.0,11.553029351764255,2.452347387318258,2.0371905013194516,2977313.5752314813,603.6275227864584,0.038371417133560126,7.214627100361718,0.5679036576162886,20.123251928223503
97,Coping,97,116.0,0.0270220898806529,0.008227124378940654,0.0024806895279758717,0.000355169103452385,0.005526767159422297,0.46517524954884554,0.0899585953718701,0.02097565406976744,0.4568945479774198,0.32188517534455585,658.8605152928552,10.404162352029667,14.82325581395349,-24.216330947875978,-24.489664764404296,0.5719077123536004,0.0,10.786320483243024,2.499670494416798,2.1690512853826203,2647434.1697674417,542.1359465843024,0.03694697226029496,7.129363556795342,0.5433362224767374,20.15382008219874
98,Coping,98,116.0,0.022961065887343573,0.007679022047776989,0.002002489773913958,0.00042106828010049827,0.005059810952543346,0.46319958595342414,0.08959248693183411,0.023837209302325583,0.4999384387287983,0.31666602374509323,688.1490328056868,9.94426415825999,13.106976744186046,-24.644457244873045,-24.399835052490236,0.5561367590850759,0.03255813953488372,9.849764645656693,2.710345660414651,2.0909815724029444,2649156.201744186,649.6016533430233,0.03227592858182656,7.119129245225773,0.4720367083715838,18.651690661629964
99,Coping,99,116.0,0.02068609253506616,0.008205276237007368,0.0026449023187153755,0.0007989454670104544,0.005116247853880783,0.46832297218066676,0.09958852555050894,0.03424976490162037,0.5299753569480445,0.27557466075652176,955.2352705355044,13.283465547142205,16.666666666666668,-24.52011085510254,-24.464222526550294,0.4609074633982446,0.004629629629629629,10.45813513022882,2.6887774967967912,1.638283877392058,3395296.333912037,921.3419596354166,0.031673281478342016,7.37267565506476,0.5624792858337363,17.67978608939383
100,Coping,100,116.0,0.02218047213702744,0.009184601601364828,0.0028109391154937965,0.0014220827523595925,0.005492160339341607,0.4674564979797186,0.10625041008515414,0.04485828488372093,0.5212976795989414,0.24894135305008222,1211.0753218539926,18.08654286972312,20.15813953488372,-24.272381019592284,-24.127980880737304,0.503248246455634,0.0,9.0907716066749,2.934542500586421,1.4108857536515178,3663930.134883721,1389.9432231104652,0.03458183098281192,7.524819895278576,0.6556060737302137,17.83741123066392
101,Coping,101,116.0,0.02543619887857308,0.009648985245135114,0.002454519982779328,0.0014510659934658602,0.005780265928072812,0.46765072775441546,0.11104333021266516,0.042110283430232556,0.5062610867065053,0.2673681620941606,1167.5320769553962,17.96475812668024,17.669767441860465,-24.39530521392822,-24.364260215759277,0.553063612396472,0.0,9.736420678201123,2.7960487523368585,1.4161641767898272,3976486.519767442,1228.4942768895348,0.03779735097466686,7.463685452660849,0.5845491125833157,18.707996758749317
102,Coping,102,116.0,0.024919763543477056,0.008962209857903266,0.0020971322638548306,0.0012588593164863937,0.005664720126703658,0.4553339623466686,0.1056447307303272,0.03688331886574074,0.4949078657146957,0.3060400567741858,1053.138630054615,16.20088419318199,14.837962962962964,-24.376419639587404,-24.475804595947267,0.5961112686329417,0.0,10.849449879593319,2.573397715334539,1.6768278920833297,3736152.6553819445,1083.9375813802083,0.03634044502676396,7.219367839671947,0.6346645852274917,19.250808193727774
103,Coping,103,116.0,0.019422934265254974,0.013963781532744855,0.001512331733913946,0.0008673756253925645,0.005661543278933264,0.4288126892821733,0.10021424802929856,0.03184956395348837,0.5184957208328469,0.3261447312180386,812.8512535627498,13.7765017675799,13.074418604651163,-24.387799911499023,-24.303626403808593,0.6338078040215704,0.0,11.471702284283108,2.240338812271754,2.1412895216357484,3359360.201744186,870.6424872819767,0.03501545388121591,6.919592684368754,0.7268209412867247,17.942643653514775
104,Coping,104,116.0,0.022123130507561442,0.014863096011347722,0.001746838813313272,0.0008472289908605637,0.005784451874882676,0.43861568292906117,0.09874647149686204,0.030677688953488373,0.46883138113243633,0.3238068334931551,807.510825223701,13.756265380216199,12.376744186046512,-24.416763610839844,-24.420378189086914,0.5560991853197045,0.0,13.841297978552703,1.992898247892333,1.865365541691697,3628975.1136627905,771.3894440406976,0.036025276208339736,6.961943692939226,0.7654134394817574,18.992263287167216
105,Coping,105,116.0,0.02068867642615428,0.012110060274911424,0.0028787386622247547,0.0008971514770095197,0.005543386591684625,0.4657629503420106,0.10225284397947015,0.03756374782986111,0.4967508402963479,0.2547873826697469,1039.345995514481,14.925496062746754,17.712962962962962,-24.391735877990723,-24.27295192718506,0.5640970027005231,0.0,11.720344724478545,2.4050756333464824,1.3190781214895348,3840501.5092592593,968.4956868489584,0.03332710187640731,7.499998697528133,0.6242517845325724,18.032808796123224
106,Coping,106,116.0,0.016444029220444866,0.012453230952324215,0.003207726416118486,0.0007013405960859991,0.005440227422040216,0.4654318016628886,0.10217739721370298,0.03963708212209302,0.5545728044454441,0.23721092662145926,1127.5657584256903,15.264239446506943,21.260465116279068,-24.400045166015627,-24.484989852905272,0.5515031726272018,0.0,10.264788647492727,2.6594687231160976,1.4226165863317113,3552131.3337209304,1051.8218568313953,0.03171286998359963,7.498555227767589,0.6705170871213425,15.309451216320658
107,Coping,107,116.0,0.012553965269457982,0.01347286477793268,0.0027334284631611214,0.0006001874066029369,0.005196666412142127,0.4560718571030816,0.09539998934365983,0.03882857921511628,0.5553247211284416,0.24368200229350911,1077.6069973258086,14.254214411003645,19.711627906976744,-24.465030479431153,-24.416754455566405,0.5362074709384241,0.0,11.321531037303888,2.4261716096618464,1.522890835861827,3383603.602906977,979.4102016715116,0.028654427609817925,7.390588540809099,0.7344034197372059,15.72972155948018
108,Coping,108,116.0,0.017949999504910212,0.016480034189751476,0.00236138126089187,0.0006620879278690003,0.005620564295289417,0.451575036816023,0.1048991797681622,0.03383834273726852,0.5280286098175027,0.27818172238767147,892.4569772790979,13.952370058607173,15.810185185185185,-24.176441764831544,-24.01590518951416,0.5890665098472878,0.0,11.706529763009813,2.355572636342711,1.6464379588142037,3585782.3952546297,784.5662434895834,0.03379865767675693,7.226710158365744,0.6945565461560532,17.281838640018744
109,Coping,109,116.0,0.015194014446920888,0.011389411699438337,0.0027850495748997523,0.0003857179529187877,0.004892359206149745,0.45741799085639245,0.08203291498817676,0.029403615552325582,0.5353362223436666,0.2969137464151826,731.0320700002271,10.983072631026424,14.023255813953488,-23.948884773254395,-24.703125381469725,0.6323692566818662,0.013953488372093023,10.801507024853318,2.3705675955171936,2.004694754924885,3223835.7255813954,623.9621184593024,0.028201136892921357,7.06510841236558,0.633363544802333,16.46373712406602
110,Coping,110,114.0,0.0023716223781606416,0.001925141929407187,0.0022720868191627654,9.65313049667828e-05,0.0022522154293932715,0.46090676590453744,0.03480936175991976,0.04764262354651163,0.5874788984309796,0.28260450889897903,1075.088139165834,4.648312731814939,10.869767441860466,-30.565559310913088,-29.923376121520995,0.48736605577379744,0.3767441860465116,10.421198853822512,2.391253054699051,2.593011248527571,2102108.009011628,1369.2112554505813,0.006492975254023318,7.13103306127149,0.5412471267806236,12.770867553977078
111,Coping,111,100.0,0.02979631469828645,0.005388345908057899,0.000689119922495462,2.0961050178866617e-05,0.004749048292271457,0.43844600421962915,0.0703836791648495,0.017103407118055556,0.4251099255936289,0.4346680542178176,504.4999146991306,4.66419052336089,6.199074074074074,-27.708257369995117,-25.333806953430177,0.48503471607411347,0.25,13.723734656969706,2.079534587346845,3.559918419630439,2572574.7034143517,495.4630533854167,0.03422472708963916,6.3443024048098815,0.46962894371245056,18.2331307331721
112,Coping,112,100.0,0.04459618989880424,0.007121520662131357,0.0010421828982713165,0.00012651487566925758,0.006461011505073889,0.43533385021742,0.0946710837853336,0.013101835029069767,0.3376312666854193,0.4365014586337777,550.7678576092387,7.231528438974259,8.190697674418605,-24.86870891571045,-24.90625717163086,0.46543223245276344,0.013953488372093023,13.566711677445305,2.0655820978184543,2.8583024063948974,3198606.9520348837,255.2936500726744,0.05084231785501267,6.495875025904456,0.5567055777754895,21.88397581632747
113,Coping,113,100.0,0.03776424144749018,0.007087094723209343,0.0015043576401250565,8.302773018201368e-05,0.00596957742101188,0.44407063091910165,0.09500319186034938,0.01743731831395349,0.37802549593670426,0.41722434003685793,546.9500090843023,7.3609468224176835,9.4,-24.88009288787842,-24.65831428527832,0.4421960934300289,0.023255813953488372,13.691683811562084,2.097232720283704,2.956580534230831,3015831.3056686046,467.62104832848837,0.044215728263005204,6.492474236599235,0.5395139109689829,19.89123087705568
114,Coping,114,100.0,0.04485601533209168,0.008044006457651078,0.0016282783144318997,0.00015656246554174302,0.0066516212836076095,0.4354074863647973,0.09897119202651083,0.016633210358796297,0.3582535405056896,0.40094683822934274,634.8885665116487,8.835240917970184,9.73611111111111,-24.5202437210083,-24.23746971130371,0.4759216007811052,0.004629629629629629,12.474002679189047,2.1157273614296206,2.4508534688157617,3446000.381221065,347.9207356770833,0.05251225665145925,6.732730922875581,0.5490541378450062,21.308788067764706
115,Coping,115,100.0,0.03205163388027908,0.01300413491594237,0.0031259548642569718,0.00030089323793982804,0.006455982636746972,0.42442401661429296,0.09416616667321948,0.029001635174418606,0.4303380380536235,0.30934380240911663,741.7557519957077,13.883862657879675,13.190697674418605,-23.846325035095216,-23.867796936035155,0.5771438206235567,0.0,14.293177869584826,1.8120689237559284,2.257097289659256,4153225.9555232557,652.0053597383721,0.04795056620103762,6.960149674082912,0.620059889918843,20.616425012987712
116,Coping,116,100.0,0.03584423318573309,0.013844141452898119,0.0028897743335323336,0.0004721885425626994,0.006758975148265965,0.4304915734501772,0.10112717979436003,0.03131359011627907,0.4203009115402089,0.31285843953143716,792.6760757091433,15.601453807742097,13.288372093023256,-23.781800003051757,-23.67760036468506,0.48399230169358654,0.004651162790697674,14.256943493245918,1.6670576705832347,2.342552296020264,4367230.052325581,714.1011082848837,0.05226058298830203,7.012374066197595,0.6497425219000772,20.53523705061092
117,Coping,117,100.0,0.033161689626162436,0.013658453370832527,0.002797209517127528,0.0003024134882478633,0.006555221433195079,0.4320778261732172,0.09770374441588367,0.026728877314814815,0.4314007511086486,0.30645657134138876,722.9214295281304,13.955801238616308,13.907407407407407,-23.70296100616455,-23.701328201293947,0.5477379400421072,0.0,14.061894491866783,1.7449993800233912,2.3104137402303793,4042838.2471064813,614.6931966145834,0.0493167705577367,6.967780627586223,0.5709673530525632,20.41482644390177
118,Coping,118,100.0,0.0337339044652465,0.014067014931636148,0.0029036003168161992,0.000410100064658404,0.006647832352711365,0.43381375753602314,0.10163091427624919,0.029542151162790697,0.42917815252792,0.30708588340947796,752.190007338413,14.816390241024106,13.525581395348837,-23.71139488220215,-23.77878719329834,0.4927164931540136,0.009302325581395349,13.672257816350019,1.7339803918644234,2.3145703782175864,4169485.5709302328,698.0763989825581,0.05045245126171341,7.003583171755769,0.5762612490113391,20.157692294897036
119,Coping,119,100.0,0.0017735944388522747,0.017095583827819588,0.0032895208725592035,0.00014183941668946762,0.004465616843663156,0.4255169754804567,0.04788986328815998,0.03853788154069768,0.5733980444974678,0.2605129192041796,781.7745555788972,13.963155566814335,14.516279069767442,-24.378265991210938,-24.33650646209717,0.5992657770620329,0.0,15.904393169367426,1.5807208318576635,2.350328077133312,3200358.4296511626,1045.5121275436047,0.022241963259875774,6.722255598112595,1.207524436712265,13.398149117758107
120,Coping,120,100.0,1.2603740087914741e-05,0.018462329494973853,0.003887959364402815,0.00013590560006198976,0.0045838038581509696,0.41967557881165435,0.04805229073476598,0.03811080367476852,0.5831863584893721,0.25650534209691817,773.372671339247,14.867787027800524,15.180555555555555,-23.91454334259033,-23.557254524230956,0.626840517476753,0.0,16.583972771962483,1.4632427824868097,2.349383013943831,3171650.778935185,978.1656901041666,0.022426638702637756,6.760780003335741,1.3815873879939318,13.20106573237313
121,Coping,121,100.0,1.381545301461132e-05,0.015036400042604222,0.0034259855487318927,0.0001035975666994535,0.004135109229706401,0.43015445304471395,0.04747946875732999,0.040872547238372095,0.5792623618314433,0.24520379096962686,801.3495054732922,12.783595843647802,15.772093023255813,-22.900783767700194,-23.407175216674805,0.6039752303450195,0.0,15.543016733946624,1.6382654223729063,2.338385198559872,2914138.1715116277,1108.2088026889535,0.018551606165115222,6.861974676265273,1.1869873897973882,12.485826714094294
122,Coping,122,100.0,0.005001632719615153,0.012423695452771215,0.003485435544415702,0.0001767695543348118,0.004234988341476162,0.4448338078898053,0.05762874087708634,0.042555414244186046,0.5759844018276348,0.22205781513868375,928.4348605843478,12.562328286503636,16.61860465116279,-24.359640731811524,-23.74483612060547,0.5578065520135042,0.004651162790697674,15.510073340941812,1.7222903249698265,1.9920903070028437,3374974.2610465116,1129.7420058139535,0.020822598275100423,7.147975014531335,0.9511131967222968,13.154275000372598
123,Coping,123,100.0,0.024979038585486165,0.01279721250035369,0.005119580706647226,0.00038127680754432395,0.006216756227702179,0.45059855061548726,0.08473142501208242,0.039469401041666664,0.44491374026983976,0.218239463865757,1083.2323085643627,18.07632271228013,18.40740740740741,-23.271852760314943,-23.22514072418213,0.6075013522748594,0.0,12.812268835526925,1.925153292991497,1.60504791499288,4597845.513888889,881.7647298177084,0.04277893085317272,7.49659671165325,0.5208666720944974,19.23933729860518
124,Coping,124,100.0,0.02321989801549894,0.013458982211819221,0.004993273559984816,0.00037888790664214337,0.0061218116713991,0.44834671893785166,0.08436712195533652,0.04164471293604651,0.4530307952054711,0.2175581233445988,1077.9540632380995,18.052318987735482,18.367441860465117,-23.20618133544922,-23.046559524536132,0.5538906203927817,0.0,13.163932870935511,1.8921145311108343,1.62466666448948,4600510.246511628,888.2696675145348,0.04151814095675945,7.472980363978896,0.6373258567133615,18.177840864935586
125,Coping,125,100.0,0.017454697986946738,0.012549501945004734,0.004341621266618414,0.0003095830386163745,0.005284197336647573,0.44957114527391834,0.07091592830107656,0.04247819767441861,0.5231795001861661,0.2150374302337336,1042.2892429085664,15.9629831646764,16.348837209302324,-25.268819847106933,-26.38992088317871,0.6408747746565632,0.06511627906976744,13.733096661968766,1.8339229911287254,1.7068743554658667,4194454.813953488,1055.0267986918604,0.03434392349512944,7.370620235176974,0.8451564668915993,17.223468354690908
126,Coping,126,168.0,0.003196553581241696,0.016145397030346363,0.006441739896478827,3.7481605051286555e-05,0.004420462352249565,0.4450758211314678,0.06834300633744095,0.034059877748842594,0.6249053754188396,0.26068110833013497,743.4135025872124,16.096728664029527,14.916666666666666,-27.019673805236817,-23.533763465881346,0.5027104127738211,0.2962962962962963,12.494439959526062,2.106265664100647,2.368502320514785,2362356.405092593,951.8473307291666,0.02544008238247544,6.934519052505493,1.4378869417640898,10.228968066197854
127,Coping,127,123.0,0.0035253110363386397,0.027869445323770822,0.009936125473617467,7.85785339610092e-05,0.006269371340614419,0.450951050741728,0.09959506836048393,0.040513717296511625,0.5860780269600624,0.24762483752051065,919.6004082258357,28.946904723588812,21.474418604651163,-22.87456645965576,-23.259137535095213,0.5377311011155447,0.0,13.345977942148844,1.9613524719520852,2.047941547770833,2086372.0848837208,1187.4309593023256,0.04103547043578569,7.015020951559377,2.312366224617459,10.979106805490893
128,Coping,128,123.0,0.0032610768817776686,0.02156724100932479,0.00841658940798668,3.467699935056369e-05,0.00561751232287565,0.4395345723906229,0.08748474874815275,0.036546148255813954,0.5839697298615478,0.280141925187998,789.1145740597747,20.646235115583554,19.218604651162792,-23.95920825958252,-23.81622001647949,0.5617347899998459,0.0,14.369245702975265,1.854410805434824,2.2618786684302394,1775413.363372093,1128.33984375,0.03317529198302086,6.885089909753134,1.561197518054829,10.43110478866932
129,Coping,129,121.0,0.0031440455786651,0.024098884424246434,0.013014655525761622,4.759583540211073e-05,0.006159080694757264,0.444615563860646,0.09921830470018365,0.038872612847222224,0.5889261631226098,0.25395469222631717,848.3915693495009,27.068686842918396,22.35648148148148,-22.99300491333008,-22.874596939086913,0.49397088283741913,0.0,12.0741189983156,2.159474852460402,2.18127124287464,1893285.0341435184,1133.2845052083333,0.03989776430858506,7.023080589594664,2.165021962037793,10.042189088132647
130,Coping,130,121.0,0.0038592919263295655,0.02325507479308303,0.008414163106922494,4.4683495749733656e-05,0.005798207998795565,0.4494058028210041,0.09124477115827938,0.036575672238372096,0.6068975212962129,0.27075463706670805,802.1513626453489,21.855480697543122,21.130232558139536,-23.669689064025878,-23.749438858032228,0.4997323238187366,0.0,13.45759627112636,2.0450996396442256,2.306512353586596,1829667.0941860466,1077.2610828488373,0.03522662714037091,6.942395731460216,1.565475521531216,10.420435980863349
131,Coping,131,123.0,0.0032831930796355874,0.025969132382509322,0.009624226859142614,3.959716136388272e-05,0.006093636765902819,0.44318056300629016,0.09512676679810812,0.03690043604651163,0.5891994738301566,0.26554506871589395,792.0978634856468,24.799173031296842,20.767441860465116,-23.192268867492675,-23.064818611145018,0.5176392559693238,0.0,13.323205150176431,1.9367085607530914,2.282685436758884,1849291.343604651,1088.5785337936047,0.03894389292528463,6.9531575713046765,1.9445106959620186,10.871670146321142
132,Coping,132,155.0,0.004178238646191958,0.026467608973487385,0.008181750212787409,4.509160140110503e-05,0.005976098820273937,0.44919130026742266,0.09271529539384776,0.037952564380787035,0.5840314786743235,0.27773415862962053,824.2409289324725,24.608671170693857,19.75,-23.452423362731935,-24.145894393920898,0.5876486133094188,0.0,13.38037261697981,1.9178375623844288,2.4591890612134226,1822561.7997685184,1016.4469401041666,0.03837887040787825,6.872330038635819,2.0244332293600396,11.329976309228826
133,Coping,133,30.0,0.0055843146582848805,0.013400282063196566,0.0008156601408615622,1.7868498278318819e-06,0.004264285346103269,0.4451774577761805,0.057211053891237394,0.02063953488372093,0.6481490469256113,0.376933074136113,474.58294010605925,6.8368392301160235,11.934883720930232,-26.632662887573243,-26.69417957305908,0.541411034486912,0.0,12.494287936775773,2.1501751918069743,4.240048571520074,1241083.0694767442,539.3316224563954,0.018946928933782633,6.3605603572934175,0.8171830965855787,10.790315277631892
134,Coping,134,152.0,0.005532727975853134,0.011645040544139784,0.0004447846886969908,1.5979093089611546e-06,0.004128624580064139,0.42618363374887513,0.05509336951167085,0.016683321220930233,0.6775712434635606,0.39925990243290743,389.9937204760174,5.011282094689303,9.69767441860465,-27.066713180541992,-27.321582984924316,0.5278245018464383,0.0,12.347341724645311,2.1686455358829453,4.810511136609454,1256374.473255814,439.7781159156977,0.017881392644241798,6.218398134098496,0.46961993091674736,10.971759288255559
135,Coping,135,84.0,0.004490213187367502,0.012270912895608624,0.0030431832425771668,0.0005340345049308976,0.004034397670895689,0.4365125335752964,0.06385229291670301,0.026484736689814815,0.6936442530541508,0.35072094281376515,586.312388808639,14.086201464688337,13.333333333333334,-27.07108024597168,-25.968690719604492,0.39782884082308523,0.0,9.654394299895674,2.617381149420032,4.26263730890221,1707114.2662037036,732.427978515625,0.01971695399455105,6.49342797641401,0.49721802296806816,10.795401557728097
136,Coping,136,156.0,0.003246890243107648,0.012371442529513652,0.004432645333483992,0.00027317122029424536,0.004206450249956444,0.3910603535036708,0.07983194014360738,0.05593432049418605,0.5536598306755687,0.3729474343186201,1196.9922728782476,15.081371175411135,13.404651162790698,-26.512156677246093,-26.575624974568687,0.42930244419861724,0.004651162790697674,12.074855905992013,2.11847268320896,5.018811963048092,2361389.4296511626,1367.1080123546512,0.01976149544488032,6.0209464949230815,2.1614958046134127,15.052348403043526
137,Coping,136,156.0,0.000550538976546168,0.0018602133649181223,0.0020780062402600483,7.246563620448672e-06,0.0018419791975667556,0.3723254891542288,0.0305485188220747,0.025390625,0.4524152366778789,0.4260422755510379,512.2864332932693,2.5537083966490357,3.5641025641025643,-34.41876379648844,,0.2732729360461235,0.46153846153846156,14.776513767242431,1.5517735123634337,4.5875102281570435,2349274.560897436,691.8231670673077,0.004389652244217592,5.819864786588228,1.0469478122197473,16.791616048568333
138,Death,0,146.0,0.0006758920870890953,0.014216465559225093,0.0007510735986056303,4.589177391415112e-05,0.0032168846620542753,0.4094613653918107,0.03127743068647054,0.13874421296296297,0.41342538222670555,0.2397685456402272,2711.296202906856,8.039412787393147,5.37037037037037,-61.942756278842104,-26.398710849238377,0.5544948133605497,0.2638888888888889,16.863220930099487,0.9401825916849904,1.7813548421666685,11050259.911458334,4548.88916015625,0.015396223220417917,7.196998808119032,1.6229088338059559,18.663940601878696
139,Death,1,147.0,0.0008987745239590917,0.013704635660694695,0.001158131758660771,4.5476314868252764e-05,0.0036786492210054813,0.43934644765632097,0.042490986353436185,0.028399800145348836,0.4319256008364433,0.2676747918128967,659.0941803688227,7.627682158281637,9.227906976744187,-27.3646875,-26.531348762512206,0.5027143875205958,0.07906976744186046,19.18789623843299,1.5107633111722492,2.1835884587709296,3041454.9604651164,669.7326944040698,0.0154175961563407,6.842936065585114,1.4577073546343071,21.863792510365332
140,Death,2,155.0,0.002499477128638495,0.00943991235412551,0.0036505747589196057,0.0007969665380673981,0.003690242559410805,0.4660722474719203,0.06054095580827358,0.07215888444767442,0.5722185969352722,0.21454303858931675,1370.526879031159,15.912961967601333,17.669767441860465,-25.639981384277345,-24.822104454040527,0.532026820929251,0.14883720930232558,12.054803567512012,2.1885387696952465,1.7587583727614824,4295572.487209302,1805.984738372093,0.015904691070859688,7.374698778640393,1.3312691929208678,16.684504438001056
141,Death,3,160.0,0.007719975407882076,0.004180078726710269,0.0043690052795379115,0.0008850064892882343,0.003961353176877041,0.49054907883207005,0.0796469828389861,0.08061161747685185,0.618831536008252,0.12876886219062186,2150.7393244990594,16.117463818302863,31.421296296296298,-25.087665480010365,-25.236118083097498,0.5307234313201021,0.0,8.935486195264039,2.807772936920325,1.283724025995643,4316467.767361111,2223.5026041666665,0.016466217525130895,8.071569403012594,0.2011609841655526,14.080988643346009
142,Death,4,161.0,0.007294600754759686,0.0034006952557192986,0.00429101167138406,0.000634320070127805,0.003791020433743333,0.491606793569964,0.07475883054525354,0.07410973837209302,0.6095887796823368,0.13822478062884752,2207.0587737327396,14.113997534818427,31.05581395348837,-25.29431121826172,-25.250234527587892,0.3498036453017482,0.0,10.734830242616159,2.717667691961483,1.185618870480116,3681649.3906976744,2216.7180686773254,0.015059574463859547,8.000038206854532,0.21947635452934475,15.759204542914102
143,Death,5,161.0,0.006170866200375522,0.0034526994294855136,0.005601208113393812,0.0007155243366913393,0.0038418357921114494,0.4911196197188178,0.07856981128800747,0.07874500363372093,0.6251208035058753,0.1255560647609622,2134.456787677144,16.426323819714924,31.772093023255813,-25.224534187316895,-25.24827777862549,0.5378887500161322,0.0,9.000993320875079,2.8834079760257327,1.2928473317345908,3893975.1023255815,2239.853742732558,0.015344544101593107,8.03468986112018,0.2665599158510219,13.537938805513603
144,Death,6,155.0,0.006240848497664383,0.0030553632028318977,0.005641898781673431,0.0006646068917082933,0.0038010705223617456,0.4908809594258114,0.07625904168795657,0.07648157190393519,0.6195822187044002,0.12632856014426108,2135.1977279097946,15.947608877111364,31.953703703703702,-25.267896347045898,-25.27270034790039,0.3895560268450666,0.0,8.519694714634507,2.9552563630320408,1.2684226408600807,3741169.1157407407,2212.4369303385415,0.01505426029002087,8.014738458174246,0.2523104935384321,13.930654123977378
145,Death,7,161.0,0.004846585190281012,0.0035073777081358224,0.0053225936248985145,0.0008095721054962988,0.0036442513707592044,0.48970781329066254,0.07152806957100713,0.08433639171511628,0.6354715574619382,0.11467449311600175,2237.505101403525,16.684808806485908,32.43255813953488,-25.23243061065674,-25.195650100708008,0.5432033709905766,0.0,9.442184613810646,2.7788287003835044,1.1442143542822016,3745064.295348837,2530.2014444040697,0.01382272847776496,8.019740532719812,0.26973021442807,12.038839467736178
146,Death,8,160.0,0.005564843902640521,0.0038587493827393236,0.004715549822918378,0.0006207682831425404,0.0036823005188083235,0.49114739063174223,0.058587062601433246,0.07509765625,0.6099312134953432,0.14420497180070987,2054.374343659157,14.657008479362311,30.66046511627907,-25.446524658203124,-25.91674373626709,0.4381331475538628,0.0,14.850839336341787,2.159600502001905,1.1320358814195146,3412972.75,2225.231195494186,0.014081867021876712,7.9206549444863965,0.27184611642083456,12.75415091403695
147,Death,9,155.0,0.005005523871552163,0.0024528706912355525,0.0007348857920819514,2.2118590142857403e-05,0.0023997671961734778,0.4740092710212425,0.022067095948538434,0.031656901041666664,0.4940995856843613,0.2733512742927781,1073.786237504747,2.657346517054571,9.157407407407407,-30.85874080657959,-31.40276035308838,0.45847011633493284,0.4583333333333333,14.804923812548319,1.8646644340069205,1.6628532892575971,3073520.3622685187,631.04248046875,0.007918036895851535,7.3056412626195835,0.22920129433084555,14.493065299811187
148,Death,10,120.0,0.002489955173500358,0.008828463651873389,0.0010765686791950598,8.019147868190187e-05,0.0029725703862928895,0.42978117244188174,0.04528483000778875,0.03664834665697674,0.5522439172101575,0.2619781970977783,804.7619142044422,6.993956822919291,9.04186046511628,-27.409706649780272,-25.22682434082031,0.5775372221789978,0.32558139534883723,11.649281907964635,2.1014540951561043,2.5910752889721893,3208057.9470930235,882.1602470930233,0.012293150760558282,6.957169963038245,1.0395206878958054,15.30261224036993
149,Death,11,120.0,0.0020258665643903147,0.009509431278376385,0.0025405036151506613,0.0002420817138679626,0.0036511362551949747,0.44394648380057755,0.056728198543884036,0.0446765988372093,0.5049698991830959,0.2177891150463459,1086.799453380496,10.56197887742242,14.232558139534884,-25.276420440673828,-25.261518287658692,0.5138037186638217,0.0,13.210141173032957,1.9497935989192714,1.9138522320015485,3348404.884883721,1252.9319585755813,0.014133660796336656,7.235025683114695,1.3460615162586056,15.336872948047727
150,Death,12,120.0,0.001826894253891051,0.00992587564865567,0.002536878989640509,0.00018771903164349624,0.0036492530769599535,0.45330353315781663,0.05783099396568206,0.041065357349537035,0.5506742532468505,0.22686308836219488,970.2377575061939,10.193088591374734,15.046296296296296,-25.528235206604005,-25.427886238098143,0.4758379878821196,0.0,12.706512742572361,1.9824155914010826,2.0997810236833714,3249655.172453704,1046.7529296875,0.014229105115023063,7.2247476754365145,1.2282867518736533,14.918135384718576
151,Death,13,120.0,0.0018762808428640033,0.011682871793299307,0.0017646249430727885,7.063579775477106e-05,0.003735564952867842,0.4217836865158968,0.05700298804183339,0.03297828851744186,0.46120826615843663,0.27293264034182524,794.0968375272529,9.70479233874831,10.64186046511628,-25.51841510772705,-25.19019760131836,0.6314257844178764,0.0,12.219747221028364,1.9755019788388852,2.458214861293172,3004385.7610465116,805.1414880087209,0.015261810560992291,6.920448766752731,1.5967042538835559,19.39928947936657
152,Death,14,120.0,0.0017479625259300012,0.006977798530918567,0.0037638757766365223,0.00021704082456106038,0.0034325260073379722,0.4610161626061728,0.05589268537628096,0.04771529796511628,0.5437123304189637,0.20318061546530836,1162.4163730355197,10.120184392152831,16.04186046511628,-25.708474006652832,-25.22892608642578,0.45932076829616153,0.0,14.79158438923203,1.8649577831623154,1.843577562930972,3240709.189534884,1207.161382630814,0.01253293627808087,7.32757103498592,1.1448659147634062,13.047261606260788
153,Death,15,121.0,0.0008643264945341663,0.010795915251138568,0.0026516398897069005,0.00022339103373235925,0.0036272353549806954,0.45038423176716874,0.05950252892001084,0.045661078559027776,0.5533673147912379,0.2130421036509452,1093.8119611386899,11.230528723310542,14.61111111111111,-25.252224454692765,-25.25177802291571,0.5033888794757702,0.009259259259259259,12.363950504197014,2.027673846731583,1.9062684228022893,3156152.0,1146.5433756510417,0.014388516434269992,7.2421863542662726,1.5857657365742381,15.341733844191939
